pr2,pr3,State,FIPSCode,population
0.9356589147286821,NA,AL,1001,40692
0.8988151213090089,NA,AL,1003,151769
0.9371165644171779,NA,AL,1005,20373
0.9262295081967213,NA,AL,1007,17589
0.917283950617284,NA,AL,1009,42432
0.9325513196480938,NA,AL,1011,8195
0.9058614564831261,NA,AL,1013,15427
0.903405572755418,NA,AL,1015,88523
0.9024793388429752,NA,AL,1017,26479
0.9488272921108742,NA,AL,1019,20507
0.9239130434782609,NA,AL,1021,31557
0.8972602739726028,NA,AL,1023,10516
0.8853092783505154,NA,AL,1025,19194
0.9017199017199017,NA,AL,1027,10362
0.9467455621301775,NA,AL,1029,11294
0.8815931108719053,NA,AL,1031,37955
0.9335016835016835,NA,AL,1033,42234
0.9068493150684932,NA,AL,1035,9823
0.94972067039106145,NA,AL,1037,8756
0.8914354644149578,NA,AL,1039,29297
0.8849557522123894,NA,AL,1041,10536
0.9330453563714903,NA,AL,1043,61623
0.9407582938388626,NA,AL,1045,37406
0.8796296296296297,NA,AL,1047,30613
0.9157608695652174,NA,AL,1049,49580
0.8985507246376812,NA,AL,1051,61483
0.8973214285714286,NA,AL,1053,29331
0.9277251184834123,NA,AL,1055,78779
0.9081272084805654,NA,AL,1057,13153
0.935042735042735,NA,AL,1059,21934
0.912621359223301,NA,AL,1061,20517
0.8648648648648649,NA,AL,1063,6595
0.8779342723004695,NA,AL,1065,11566
0.9336016096579477,NA,AL,1067,13336
0.9119749776586238,NA,AL,1069,78086
0.9396863691194209,NA,AL,1071,40732
0.863941427699817,NA,AL,1073,491015
0.9083333333333333,NA,AL,1075,10962
0.9231143552311436,NA,AL,1077,72736
0.9389473684210526,NA,AL,1079,25993
0.914095079232694,NA,AL,1081,115344
1,NA,AL,1083,67249
0.9413793103448276,NA,AL,1085,8098
0.8762886597938144,NA,AL,1087,16035
0.9106760179232418,NA,AL,1089,261509
0.8466183574879227,NA,AL,1091,15308
0.9323144104803494,NA,AL,1093,23725
0.8974776240846216,NA,AL,1095,65923
0.8772714565278166,NA,AL,1097,308976
0.8739495798319328,NA,AL,1099,16822
0.8979138925876609,NA,AL,1101,168748
0.8729488982653539,NA,AL,1103,88063
0.8329519450800915,NA,AL,1105,7624
0.8588516746411483,NA,AL,1107,15583
0.9163179916317992,NA,AL,1109,25631
0.9298831385642737,NA,AL,1111,17374
0.9373134328358209,NA,AL,1113,43133
0.9240331491712708,NA,AL,1115,65813
0.9134914929307453,NA,AL,1117,149211
0.9278350515463918,NA,AL,1119,10389
0.9050632911392406,NA,AL,1121,62159
0.853585657370518,NA,AL,1123,31944
0.8833487226839027,NA,AL,1125,155402
0.9295454545454546,NA,AL,1127,50326
0.9183098591549296,NA,AL,1129,12863
0.8387650085763293,NA,AL,1131,8521
0.5769230769230769,NA,AL,1133,18770
0.6980049481497078,0.04110105580693816,AZ,4001,50380
0.783833421336578,0.015464370441964678,AZ,4003,92913
0.8004226993501491,0.00747723515040841,AZ,4005,104266
0.8350383631713555,0.0018847920838732477,AZ,4007,41289
0.7637787567302986,0.0029479620610099976,AZ,4009,25961
0.7972555746140652,0.006024096385542169,AZ,4011,6356
0.7421782178217822,0.00720384204909285,AZ,4012,15243
0.8157009438499655,0.003309780052034831,AZ,4013,2723563
0.8194957443391682,0.003429355281207133,AZ,4015,157932
0.7447959350926078,0.0037411971830985913,AZ,4017,76282
0.8419569256535734,0.0027040719593954066,AZ,4019,720406
0.7412769298719144,0.009125013792342491,AZ,4021,278220
0.7035693463755911,0.0343430623331185,AZ,4023,27153
0.8802413131927231,0.02704253487902583,AZ,4025,173099
0.7774064529983358,0.004920325259396095,AZ,4027,120512
0.8533333333333334,0.0234375,AR,5001,14105
0.8879668049792531,0.02336448598130841,AR,5003,15712
0.8728179551122195,0.06714285714285714,AR,5005,33484
0.8794411177644711,0.07807535179300953,AR,5007,162103
0.9454887218045113,0.05964214711729622,AR,5009,28883
0.9739130434782609,0.09821428571428571,AR,5011,7936
1,NA,AR,5013,4181
0.9166666666666666,0.051515151515151514,AR,5015,20187
1,0.014084507042253521,AR,5017,8451
0.8917378917378918,0.006389776357827476,AR,5019,17946
1,0.05084745762711865,AR,5021,11942
0.9375,0.06111111111111111,AR,5023,20351
1,NA,AR,5025,6379
0.9370860927152318,0,AR,5027,18517
0.8756476683937824,0.09171597633136094,AR,5029,15889
0.9179431072210066,0.073897497020262215,AR,5031,74820
0.9023904382470119,0.0640176600441501,AR,5033,45049
0.7260083449235049,0.3773946360153257,AR,5035,35098
0.9323843416370107,0.1717557251908397,AR,5037,13031
1,0.06382978723404255,AR,5039,5863
1,NA,AR,5041,8901
NA,NA,AR,5043,14378
0.8969162995594714,0.0825147347740668,AR,5045,89723
1,0.02976190476190476,AR,5047,13541
0.9515151515151515,0.03184713375796178,AR,5049,9641
0.9972356599861782,0.03257103257103257,AR,5051,75219
NA,NA,AR,5053,13727
0.7791164658634538,0.4845360824742268,AR,5055,32795
0.9624277456647399,0.015015015015015015,AR,5057,15121
1,0.07553956834532374,AR,5059,26092
1,0.09027777777777778,AR,5061,9404
NA,NA,AR,5063,27652
0.9230769230769231,0.009259259259259259,AR,5065,10833
NA,NA,AR,5067,13884
NA,NA,AR,5069,54905
0.9537953795379538,0.03460207612456748,AR,5071,18198
0.8601694915254238,0.019704433497536946,AR,5073,5632
0.8933333333333333,NA,AR,5075,13079
0.9292452830188679,0.07106598984771574,AR,5077,7834
0.9324324324324325,0.09420289855072464,AR,5079,11171
0.9364161849710982,0.018518518518518517,AR,5081,9742
0.9620253164556962,0.05263157894736842,AR,5083,16797
NA,NA,AR,5085,51700
0.9675324675324676,0.11409395973154363,AR,5087,11802
1,0.13333333333333333,AR,5089,13449
0.9028571428571428,0.0189873417721519,AR,5091,32845
0.8604651162790697,0.0171990171990172,AR,5093,31765
NA,NA,AR,5095,5908
0.9308176100628931,0.04054054054054054,AR,5097,7142
1,NA,AR,5099,6669
NA,NA,AR,5101,6366
0.906896551724138,0.034220532319391636,AR,5103,18912
NA,NA,AR,5105,7980
0.9186295503211992,0.04895104895104895,AR,5107,14487
1,0.07518796992481203,AR,5109,8133
0.927461139896373,0.05027932960893855,AR,5111,18204
0.9380053908355795,0.05747126436781609,AR,5113,15018
0.8941908713692946,0.03248259860788863,AR,5115,46646
0.9294117647058824,0.05063291139240506,AR,5117,6605
0.9712643678160919,0.041875284478834776,AR,5119,286890
0.9541984732824428,0.024,AR,5121,13546
NA,NA,AR,5123,20328
0.9396135265700483,0.02442159383033419,AR,5125,86487
0.8790322580645161,NA,AR,5127,7845
1,0.12658227848101267,AR,5129,6328
0.8766129032258064,0.031278748850046,AR,5131,89029
0.9661016949152542,0.02631578947368421,AR,5133,10065
0.8944591029023746,NA,AR,5135,13361
1,0.020833333333333332,AR,5137,9983
0.9196078431372549,0.04904051172707889,AR,5139,30046
0.9424778761061947,0.004694835680751174,AR,5141,13356
0.8841430859583556,0.04830917874396135,AR,5143,147315
0.8437900128040973,0.04400606980273141,AR,5145,58925
0.9824561403508771,0.03571428571428571,AR,5147,5335
1,0.0736196319018405,AR,5149,14672
0.7589118501501793,0.004436529439270109,CA,6001,1040380
0.8682385575589459,0.007987220447284345,CA,6003,894
0.8153200419727177,0.002010939510939511,CA,6005,30238
0.7772602678670916,0.009475887378863467,CA,6007,170635
0.8186488320248134,0.0034335780251006395,CA,6009,35474
0.785369476420349,0.005437352245862884,CA,6011,12229
0.7601653576262516,0.00406014553416189,CA,6013,730753
0.721133901820696,0.01933525087887504,CA,6015,21065
0.8797756955936804,NA,CA,6017,136940
0.6390726124704025,0.011349812586065296,CA,6019,566161
0.7980598727443413,0.003528950463991635,CA,6021,16830
0.7011444011761901,0.004250495891187305,CA,6023,105072
0.7205424225765072,0.020382211887807006,CA,6025,99250
0.740639400921659,0.004472097997277854,CA,6027,13695
0.600460319909479,0.008230012063070587,CA,6029,504213
0.6754966887417219,0.0020195344055225087,CA,6031,91832
0.74935253061762,0.008728252592115283,CA,6033,48022
0.6117321016166282,0.0019631531259438235,CA,6035,25266
0.5379588635081233,0.010726999068256205,CA,6037,6123488
0.756409923366671,0.004911051583213133,CA,6039,88436
0.8532730238267391,0.010326140506453838,CA,6041,182750
0.8542315680166147,0.007141771767208631,CA,6043,14060
0.7854980539137956,NA,CA,6045,61790
0.56929203539823,0.007668791129074045,CA,6047,145566
0.7485380116959064,0.012073863636363636,CA,6049,6791
0.8239178283198826,0.006530127634312852,CA,6051,9334
0.7555770102836412,0.006853558429489662,CA,6053,229575
0.829676803950174,0.00711797923781828,CA,6055,92978
0.829142247270957,5.64563479517637e-4,CA,6057,78225
0.7186067982034706,0.0039024860945501665,CA,6059,1987337
0.8129162585700294,0.0047666380517778885,CA,6061,271235
0.8418538384177003,9.955201592832254e-5,CA,6063,15147
0.7074308462339158,0.012770944779898333,CA,6065,1453257
0.7321442184583207,0.005224880791554756,CA,6067,999779
0.7678724825808915,0.006463642013673089,CA,6069,35763
0.690455103542783,0.004919192075609995,CA,6071,1311445
0.7780808246088089,0.004362768562970261,CA,6073,2174368
0.9969033033935887,0.008199316912080704,CA,6075,627262
0.6358147646125364,0.006909012914589521,CA,6077,433293
0.7928611691105836,0.011785556935154404,CA,6079,213215
0.8104179374849813,0.004219621009607051,CA,6081,486009
0.7837075933607281,0.00721058870011853,CA,6083,278445
0.7741817574801699,0.006998375410329714,CA,6085,1142325
0.8199769768883379,0.0038276937844972402,CA,6087,187647
0.7931526984303068,0.004056014965296596,CA,6089,136654
0.824622030237581,0.003666841278156103,CA,6091,2435
0.8168434383409846,0.004134366925064599,CA,6093,33782
0.7233608783736284,0.0028537350355612493,CA,6095,296030
0.8545252637423654,0.004878800894263279,CA,6097,350057
0.7427582716369072,0.008905933062880324,CA,6099,328049
0.7947227747389358,0.010363302178248797,CA,6101,59843
0.7957478414260515,0.005250262513125656,CA,6103,45460
0.7452734638757597,0.006115515288788222,CA,6105,10472
0.6556842460362082,0.009208078835929976,CA,6107,245638
0.8101636654818171,0.010703437635600983,CA,6109,43962
0.774410893060396,0.004841645431379687,CA,6111,542059
0.6750272177280432,0.001796578334898534,CA,6113,140947
0.7082578775805868,0.02787010994630529,CA,6115,48746
0.748688209918878,0.015220254646568124,CO,8001,300160
0.7629395064424547,0.0038643194504079004,CO,8003,11397
0.7657246694318178,0.007930267010229659,CO,8005,420238
0.7873688811188811,0.0036081043574798777,CO,8007,9775
0.8099268949595998,0.003800475059382423,CO,8009,2789
0.7868596010950333,0.015904572564612324,CO,8011,4640
0.8058999514239149,0.0069626742076859816,CO,8013,232475
0.812746744112175,0.00798414337958181,CO,8014,44906
0.8228293413173653,0.007368325297916856,CO,8015,15328
0.843701399688958,0.010138248847926268,CO,8017,1350
0.7748307777317309,0.0067748261722232125,CO,8019,7594
0.7954195535026943,0.009436244858456327,CO,8021,5811
0.7527535131029244,0.016145307769929364,CO,8023,2763
0.8020408163265306,0.013994910941475827,CO,8025,4512
0.8491683112489428,0.008300132802124834,CO,8027,3539
0.8112923462986198,0.007485307763686978,CO,8029,23181
0.7452014498582746,0.008814568309710715,CO,8031,462373
0.8618376928236083,0.007003891050583658,CO,8033,1422
0.8303261224696403,0.007559341384068855,CO,8035,216346
0.772548658439246,0.0044108881382873034,CO,8037,33675
0.8286841820737377,0.006001696131515429,CO,8039,18306
0.7738735547853366,0.00918960799505703,CO,8041,477297
0.7632807939287799,0.009321223709369025,CO,8043,38550
0.7744321027665655,0.009473083507704014,CO,8045,36037
0.7577174929840973,6.172839506172839e-4,CO,8047,4493
0.7820809784119337,0.008529795047980097,CO,8049,11256
0.7705247301029375,0.004127294449875095,CO,8051,12782
0.8555399719495091,0.001639344262295082,CO,8053,707
0.8158868335146899,0.009069085089357162,CO,8055,5459
0.8560235063663075,0,CO,8057,1018
0.8096392153276327,0.008769782998857889,CO,8059,425476
0.8990731204943357,0.001145475372279496,CO,8061,1051
0.8084722848129788,0.014492753623188406,CO,8063,5748
0.6725943970767357,0.01666063020644694,CO,8065,5318
0.7853999893972327,0.006648666891663854,CO,8067,42517
0.7818420839219937,0.006441856783329785,CO,8069,250543
0.7572138126773889,0.010620021864750898,CO,8071,11318
0.8561202576950608,0.006270903010033445,CO,8073,4255
0.8010679776233259,0.003914929637075442,CO,8075,16876
0.7920929791471292,0.012478050337891768,CO,8077,112008
0.8730769230769231,0,CO,8079,730
0.7706742590914973,0.0025188916876574307,CO,8081,9283
0.7833009021758358,0.015130984643179765,CO,8083,19829
0.7994456543258761,0.007330361565131253,CO,8085,30047
0.7625196420031427,0.002956724307857719,CO,8087,18400
0.7799892895394502,0.005149330587023687,CO,8089,13319
0.8415529905561385,0.018703241895261846,CO,8091,3948
0.7118120601488532,0.0051212746283519454,CO,8093,13328
0.8562277580071175,0.007481296758104738,CO,8095,3089
0.7132186509732911,0.020416798899820163,CO,8097,13273
0.77495462794918335,0.00195160031225605,CO,8099,8255
0.7617265617265617,0.010943307946245224,CO,8101,120805
0.8263588263588264,2.910360884749709e-4,CO,8103,4953
0.7617401325266494,0.0035930408472012103,CO,8105,8382
0.738205467372134,0.009780498730774974,CO,8107,18346
0.7548194406733642,0.02446043165467626,CO,8109,4326
0.8505747126436781,0.005791505791505791,CO,8111,496
0.7342376767290791,0.02419984387197502,CO,8113,5910
0.8165359082679541,0.0029563932002956393,CO,8115,1823
0.6990441247465482,0.014640883977900553,CO,8117,22341
0.7843038821954484,0.013299196358722709,CO,8119,18826
0.8596209444265981,0.00523168908819133,CO,8121,3687
0.75831650933959,0.005628442824135146,CO,8123,189004
0.8204219110086864,0.012532411408815903,CO,8125,6751
1.0240811153358682,0.023514851485148515,CT,9001,618279
1.0319521748093177,0.030962844586496206,CT,9001,618279
1.0119581464872944,0.011816838995568686,CT,9001,618279
1.015762925598991,0.015518311607697082,CT,9001,618279
1.0240174672489082,0.023454157782515993,CT,9001,618279
1.0095693779904307,0.009478672985781991,CT,9001,618279
1.0033519553072625,0.0033407572383073497,CT,9001,618279
1.0161943319838056,0.01593625498007968,CT,9001,618279
1.0673773987206823,0.06312425089892129,CT,9001,618279
1.0224274406332454,0.02193548387096774,CT,9001,618279
1.0015197568389058,0.0015174506828528073,CT,9001,618279
1.0242483026188167,0.023674242424242424,CT,9001,618279
1.0186976144422952,0.018354430379746836,CT,9001,618279
1.0173818576860403,0.017084890549919914,CT,9001,618279
1.013904338153504,0.013713658804168952,CT,9001,618279
1.0110974106041923,0.01097560975609756,CT,9001,618279
1.0231189575451871,0.02259654889071487,CT,9001,618279
1.0153601694915255,0.015127803860198226,CT,9001,618279
1.0238379022646007,0.023282887077997673,CT,9001,618279
1.0112359550561798,0.011111111111111112,CT,9001,618279
1.0108349267049075,0.010718789407313998,CT,9001,618279
1.0088980150581792,0.008819538670284939,CT,9001,618279
1.0093506493506494,0.009264024704065878,CT,9001,618279
1.0241596638655461,0.02358974358974359,CT,9003,644939
1.0106183635227983,0.010506798516687269,CT,9003,644939
1.0214094558429974,0.02096069868995633,CT,9003,644939
1.0242865816636308,0.023710729104919975,CT,9003,644939
1.0049751243781095,0.0049504950495049506,CT,9003,644939
1,0,CT,9003,644939
1.0250223413762287,0.024411508282476024,CT,9003,644939
1.0186104218362282,0.018270401948842874,CT,9003,644939
1,0,CT,9003,644939
1.0233990147783252,0.02286401925391095,CT,9003,644939
1.0407925407925407,0.03919372900335946,CT,9003,644939
1.015625,0.015384615384615385,CT,9003,644939
1.0106820049301561,0.01056910569105691,CT,9003,644939
1.0230352303523036,0.022516556291390728,CT,9003,644939
1.0445891783567134,0.04268585131894485,CT,9003,644939
1.005703422053232,0.005671077504725898,CT,9003,644939
1.0106382978723405,0.010526315789473684,CT,9003,644939
1.0193236714975846,0.018957345971563982,CT,9003,644939
1.0103806228373702,0.010273972602739725,CT,9003,644939
1,0,CT,9003,644939
1.039039039039039,0.03757225433526012,CT,9003,644939
1.0353600689952567,0.034152436484798,CT,9003,644939
1.0119863013698631,0.011844331641285956,CT,9003,644939
1,0,CT,9003,644939
1.0193370165745856,0.018970189701897018,CT,9003,644939
1.0119331742243436,0.01179245283018868,CT,9003,644939
1.0061349693251533,0.006097560975609756,CT,9003,644939
1.0092485549132948,0.009163802978235968,CT,9003,644939
1.0189504373177842,0.01859799713876967,CT,9003,644939
1.078740157480315,0.072992700729927,CT,9005,143399
1.0559006211180124,0.052941176470588235,CT,9005,143399
1.0055248618784531,0.005494505494505495,CT,9005,143399
1,0,CT,9005,143399
1.0217391304347827,0.02127659574468085,CT,9005,143399
Inf,1,CT,9005,143399
1.0089485458612975,0.008869179600886918,CT,9005,143399
1,0,CT,9005,143399
1.008097165991903,0.008032128514056224,CT,9005,143399
1.0242718446601942,0.023696682464454975,CT,9005,143399
1,0,CT,9005,143399
1.0057471264367817,0.005714285714285714,CT,9005,143399
1.029126213592233,0.02830188679245283,CT,9005,143399
1.0159362549800797,0.01568627450980392,CT,9005,143399
1,0,CT,9005,143399
1.0044198895027625,0.0044004400440044,CT,9005,143399
1.019736842105263,0.01935483870967742,CT,9005,143399
1.0196078431372548,0.019230769230769232,CT,9005,143399
1.0158730158730158,0.015625,CT,9005,143399
1.0199004975124377,0.01951219512195122,CT,9005,143399
1,0,CT,9005,143399
1.0074404761904763,0.007385524372230428,CT,9005,143399
1.0126182965299684,0.012461059190031152,CT,9005,143399
1,0,CT,9005,143399
1.0223880597014925,0.021897810218978103,CT,9005,143399
1.0285714285714285,0.027777777777777776,CT,9005,143399
1.0190114068441065,0.018656716417910446,CT,9007,127552
1.0184757505773672,0.018140589569160998,CT,9007,127552
1.0164835164835164,0.016216216216216217,CT,9007,127552
1.032258064516129,0.03125,CT,9007,127552
1.0065573770491802,0.006514657980456026,CT,9007,127552
1.0084745762711864,0.008403361344537815,CT,9007,127552
1.0148514851485149,0.014634146341463415,CT,9007,127552
1.0095693779904307,0.009478672985781991,CT,9007,127552
1.023454157782516,0.022916666666666665,CT,9007,127552
1.013550135501355,0.013368983957219251,CT,9007,127552
1.0207119741100323,0.020291693088142042,CT,9007,127552
1.0084745762711864,0.008403361344537815,CT,9007,127552
1.0077220077220077,0.007662835249042145,CT,9007,127552
1.018918918918919,0.01856763925729443,CT,9007,127552
1.0048780487804878,0.0048543689320388345,CT,9007,127552
1,0,CT,9009,631716
1.0127915726109857,0.01263001485884101,CT,9009,631716
1.011797362942401,0.011659807956104253,CT,9009,631716
1.0194871794871796,0.019114688128772636,CT,9009,631716
1.003921568627451,0.00390625,CT,9009,631716
1.015267175572519,0.015037593984962405,CT,9009,631716
1.0042372881355932,0.004219409282700422,CT,9009,631716
1.0231143552311435,0.022592152199762187,CT,9009,631716
1.0233236151603498,0.022792022792022793,CT,9009,631716
1.0194647201946472,0.01909307875894988,CT,9009,631716
1.0050761421319796,0.005050505050505051,CT,9009,631716
1.0326218284333468,0.03159126365054602,CT,9009,631716
1.0074794315632012,0.007423904974016332,CT,9009,631716
1.005730659025788,0.005698005698005698,CT,9009,631716
1.0265273311897105,0.025841816758026624,CT,9009,631716
1.0137981118373276,0.013610315186246419,CT,9009,631716
1.0081967213114753,0.008130081300813009,CT,9009,631716
1.0066666666666666,0.006622516556291391,CT,9009,631716
1.0551724137931036,0.05228758169934641,CT,9009,631716
1.0220913107511045,0.021613832853025938,CT,9009,631716
1.1113886113886113,0.1002247191011236,CT,9009,631716
1.0182196772514316,0.01789366053169734,CT,9009,631716
1.0522648083623694,0.04966887417218543,CT,9009,631716
1.0151975683890577,0.014970059880239521,CT,9009,631716
1.0055710306406684,0.00554016620498615,CT,9009,631716
1,0,CT,9009,631716
1.02,0.0196078431372549,CT,9009,631716
1,0,CT,9011,208341
1.0116731517509727,0.011538461538461539,CT,9011,208341
1,0,CT,9011,208341
1.0125,0.012345679012345678,CT,9011,208341
1,0,CT,9011,208341
1.005952380952381,0.005917159763313609,CT,9011,208341
1.013157894736842,0.012987012987012988,CT,9011,208341
1,0,CT,9011,208341
1.0049115913555993,0.004887585532746823,CT,9011,208341
1,0,CT,9011,208341
1.0153417015341701,0.01510989010989011,CT,9011,208341
1.016597510373444,0.0163265306122449,CT,9011,208341
1,0,CT,9011,208341
1.0119617224880382,0.01182033096926714,CT,9011,208341
1.0129390018484288,0.012773722627737226,CT,9011,208341
1.0233426704014938,0.02281021897810219,CT,9011,208341
1.0058823529411764,0.005847953216374269,CT,9011,208341
1.010928961748634,0.010810810810810811,CT,9011,208341
1.036144578313253,0.03488372093023256,CT,9011,208341
1.0301204819277108,0.029239766081871343,CT,9011,208341
1.028169014084507,0.0273972602739726,CT,9011,208341
1.029612756264237,0.028761061946902654,CT,9013,119016
1.0181268882175227,0.017804154302670624,CT,9013,119016
1.05,0.047619047619047616,CT,9013,119016
1,0,CT,9013,119016
1.0064516129032257,0.00641025641025641,CT,9013,119016
1.026143790849673,0.025477707006369428,CT,9013,119016
1.021978021978022,0.021505376344086023,CT,9013,119016
1.0154639175257731,0.015228426395939087,CT,9013,119016
1,0,CT,9013,119016
1,0,CT,9013,119016
1.0226757369614512,0.022172949002217297,CT,9013,119016
1.0159786950732357,0.015727391874180863,CT,9013,119016
1.0131826741996233,0.013011152416356878,CT,9013,119016
1.022857142857143,0.0223463687150838,CT,9015,89641
1.0116279069767442,0.011494252873563218,CT,9015,89641
1.055793991416309,0.052845528455284556,CT,9015,89641
1.0148148148148148,0.014598540145985401,CT,9015,89641
1.0476190476190477,0.045454545454545456,CT,9015,89641
1,0,CT,9015,89641
1,0,CT,9015,89641
1,0,CT,9015,89641
1.0176767676767677,0.017369727047146403,CT,9015,89641
1.03125,0.030303030303030304,CT,9015,89641
1.0157894736842106,0.015544041450777202,CT,9015,89641
1.0229007633587786,0.022388059701492536,CT,9015,89641
1.0363636363636364,0.03508771929824561,CT,9015,89641
1,0,CT,9015,89641
1,0,CT,9015,89641
0.875234521575985,0.015005359056806002,DE,10001,126715
0.8766218164344065,0.021241606139509386,DE,10003,400919
0.8891733723482077,0.006787330316742082,DE,10005,162019
0.7782511000842618,0.0019849624060150374,DC,11001,494088
0.7989360172537743,0.013821401576503618,FL,12001,197720
0.8834383438343835,5.094243504839531e-4,FL,12003,20415
0.8025329665117161,0.008747561912642591,FL,12005,135794
0.8457746478873239,0.005412156536219817,FL,12007,21267
0.7647473297988434,0.004213530489106619,FL,12009,438510
0.7113810664963172,0.01417429872694258,FL,12011,1227647
0.9017699115044248,0.019627085377821395,FL,12013,11160
0.8527862557841882,0.004069616417005801,FL,12015,141232
0.8424138522201269,0.0036631527534698198,FL,12017,117053
0.7975253585169639,0.0020832191217586755,FL,12019,147295
0.8100264998479517,0.007168651006471451,FL,12021,241108
0.8607250755287009,0.008424008424008424,FL,12023,52179
0.8220882020354315,4.585052728106373e-4,FL,12027,23513
0.8846331333640979,0.006781429316640584,FL,12029,12892
0.7204819277108434,0.01164899948982484,FL,12031,658914
0.8288343558282208,0.006780162842339008,FL,12033,238372
0.8206325488731167,0.006448676124724983,FL,12035,81039
0.6524978089395267,0.0020147750167897917,FL,12037,9554
0.79234360410831,0.006127739806740514,FL,12039,34357
0.893152015541525,0.0038064165307232192,FL,12041,13226
0.8701570680628272,0,FL,12043,9979
0.8424864212432106,0.011461318051575931,FL,12045,13169
0.8496815286624204,7.496251874062968e-4,FL,12047,11218
0.7659963436928702,0.0059665871121718375,FL,12049,17346
0.8161797752808989,0.003854625550660793,FL,12051,20828
0.8291424259389986,0.0027009570782690387,FL,12053,139780
0.838722005656195,0.0037364439989064067,FL,12055,75113
0.7711019820535415,0.005842588121680347,FL,12057,916011
0.8541577825159915,0.008487269096355467,FL,12059,15431
0.797658392518107,0.005730153832591352,FL,12061,113438
0.8526870389884088,0.002471576866040534,FL,12063,38501
0.8390879478827361,0.008540372670807454,FL,12065,11411
0.8775811209439528,0.0067226890756302525,FL,12067,6578
0.7948073284875037,0.006827648845876789,FL,12069,244876
0.8350417595545647,0.005735380527808293,FL,12071,500252
0.80203301661447,0.003904828088288825,FL,12073,221715
0.8399087055754809,0.00640527950310559,FL,12075,31026
0.855917667238422,0.008016032064128256,FL,12077,6449
0.8302532511978097,0.020610057708161583,FL,12079,14441
0.8323263209393347,0.004790524753493703,FL,12081,261755
0.8352004651058786,0.0022221627265668923,FL,12083,267680
0.8039826932896187,9.024969081124444e-4,FL,12085,119680
0.7421037422688673,0.01843229004761048,FL,12086,1551525
0.7866976474005228,0.006571660636491177,FL,12087,59256
0.7741755170486305,0.005673027333677153,FL,12089,60474
0.8145139205842081,0.0071724756247898685,FL,12091,147242
0.8450986952157913,0.009897070467141725,FL,12093,27265
0.7089894998306424,0.012211124417152903,FL,12095,854605
0.7472360972360972,0.006974308696717842,FL,12097,207525
0.8014177752794953,0.011378248840743482,FL,12099,974503
0.8117635672981539,0.005171231855980448,FL,12101,371305
0.8071924800636935,0.0019209812515411599,FL,12103,737364
0.8133446033005886,0.004524428109752234,FL,12105,460213
0.8182860053482746,0.007469654528478058,FL,12107,54536
0.8059432967305664,0.0016549919174813333,FL,12109,165357
0.8049379293959253,0.0070839995080555895,FL,12111,212664
0.8152623557587634,0.009814394445186274,FL,12113,124190
0.8903065724331761,0.0022058143681728723,FL,12115,317771
0.7793732525334311,0.007824167261866112,FL,12117,329434
0.8636644864769313,0.003070152995957632,FL,12119,102943
0.8497532082922014,0.006737918215613383,FL,12121,32658
0.8834519572953736,0.017623363544813697,FL,12123,17957
0.8706597222222222,0.007976071784646061,FL,12125,11912
0.7853281361188703,0.008425636656252958,FL,12127,403923
0.8575799721835883,0.003243593902043464,FL,12129,24456
0.84101411265143,0.008761508761508762,FL,12131,47490
0.8156697009102731,0.007174172977281785,FL,12133,19404
0.8956661316211878,0.05017921146953405,GA,13001,13179
0.9791666666666666,0.06382978723404255,GA,13003,5152
0.8611111111111112,0.12903225806451613,GA,13005,7897
0.8555555555555555,0.025974025974025976,GA,13007,2567
0.8596008258774949,0.13851080864691753,GA,13009,36223
0.9563492063492064,0.03734439834024896,GA,13011,13588
0.9184131736526946,0.05460472697636512,GA,13013,50791
0.9931818181818182,0.16018306636155608,GA,13015,72799
0.88,0.01652892561983471,GA,13017,12549
0.8987951807228916,0.029490616621983913,GA,13019,13984
0.8833371533348613,0.04903995848469123,GA,13021,112571
0.9107142857142857,0.043137254901960784,GA,13023,9900
0.9304029304029304,0.031496062992125984,GA,13025,13650
0.8617283950617284,0.09312320916905444,GA,13027,11764
0.8925318761384335,0.12653061224489795,GA,13029,23492
0.8998344370860927,0.05611775528978841,GA,13031,57221
0.8977055449330784,0.01810436634717785,GA,13033,16537
0.928125,0.08754208754208755,GA,13035,18031
0.8540540540540541,0.06329113924050633,GA,13037,5036
0.9043624161073825,0.0575139146567718,GA,13039,37997
0.9,0.06944444444444445,GA,13043,7814
0.9032258064516129,0.03708791208791209,GA,13045,83471
0.948509485094851,0.06,GA,13047,49384
0.9227642276422764,0.06167400881057269,GA,13049,9393
0.8694932096720769,0.08952380952380952,GA,13051,210414
0.7575757575757576,0.04,GA,13053,8767
0.9219330855018587,0.06854838709677419,GA,13055,18951
0.9335781041388518,0.06185198426885949,GA,13057,158992
0.9277150916784203,0.04484986697073356,GA,13059,92701
0.8881578947368421,0.24444444444444444,GA,13061,2313
0.8346539883782356,0.0879746835443038,GA,13063,173343
0.8686131386861314,0.2773109243697479,GA,13065,4822
0.9250028236888671,0.06194798323090073,GA,13067,487959
0.839041095890411,0.07551020408163266,GA,13069,30688
0.89883268482490275,0.045454545454545456,GA,13071,29674
0.9178700361010831,0.05211406096361849,GA,13073,99706
0.9139344262295082,0,GA,13075,12213
0.935179358086847,0.0477792732166891,GA,13077,96458
0.9632352941176471,0.03435114503816794,GA,13079,9702
0.9081632653061225,0.056179775280898875,GA,13081,17042
0.907103825136612,0.024096385542168676,GA,13083,13034
